,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url,count_day
649,Челябинск,Уральская консалтинговая компания,"Официальное трудоустройство,Официальный доход (заработная плата обсуждается на собеседовании),Оборудованное рабочее место в центре города (Татьяничевой, 12-Б),Работа в офисе, без выезда к заказчику,График работы: пятидневная рабочая неделя с 9:00 до 18:00,Дружный коллектив,Развитая корпоративная культура,Возможность обучения и стажировок,ДМС",25 сентября 2020," ООО ""Уральская консалтинговая компания"" - это IT- компания, осуществляющая свою деятельность с 2007 года в сфере предоставления услуг по автоматизации бизнес-процессов и системному администрированию. За это время более 30 предприятий разной сферы деятельности стали нашими постоянными клиентами! Горизонты бизнеса нашей компании постоянно расширяются, появляются новые интересные идеи и проекты, создаются новые рабочие места. Если вы хотите работать в дружном коллективе профессионалов, готовы развиваться вместе с нами, желаете обмениваться опытом и знаниями, мы ждем вас! Обязанности: Разработка дополнительной функциональности в 1С:ERP Взаимодействие с руководителем проекта/постановщиком Разработка аналитических отчётов в 1C:ERP Работа с задачами по автоматизированной корректировки данных Работа напрямую на заказчика Мы ищем программиста в команду для работы с 1С:ERP, с отличным знанием языка запросов, понимания структуры аналитик в регистрах 1C. Если выросли из бесчисленных печатных форм, или дописок документов, хочется работать с реальными данными по деятельности предприятия, то вам будет очень интересно. Требования: Платформа 8.3 (управляемые формы, расширения) Хорошее знание СКД Знакомство с 1С:ERP Аналитический склад ума, желание развиваться, системный подход, умение понять заказчика Прив етствуется: Опыт работы с 1С:ERP, КА, УТ Желательны сертификаты по 1С Условия: Официальное трудоустройство Официальный доход (заработная плата обсуждается на собеседовании) Оборудованное рабочее место в центре города (Татьяничевой, 12-Б) Работа в офисе, без выезда к заказчику График работы: пятидневная рабочая неделя с 9:00 до 18:00 Дружный коллектив Развитая корпоративная культура Возможность обучения и стажировок ДМС ","Разработка дополнительной функциональности в 1С:ERP,Взаимодействие с руководителем проекта/постановщиком,Разработка аналитических отчётов в 1C:ERP,Работа с задачами по автоматизированной корректировки данных,Работа напрямую на заказчика",3–6 лет,Программист 1C,"Платформа 8.3 (управляемые формы, расширения),Хорошее знание СКД,Знакомство с 1С:ERP,Аналитический склад ума, желание развиваться, системный подход, умение понять заказчика",104166.7,72115.5,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/38832505,34
654,Магнитогорск,Парадокс,не указаны,15 октября 2020," Для участия в разработке и сопровождении программного комплекса по решению задач календарного планирования в металлургии требуется разработчики программного обеспечения Обязанности: Разработка и сопровождение серверной части приложений, API; Интеграция с различными сторонними информационными системами; Требования: Хорошее знание C#, EF, SQL, LINQ; Опыт командной работы, опыт работы с Git, Jira; Желательно: Опыт работы с MS SQL Server или Oracle на уровне составления и профилирования сложных запросов; Dapper, Unit тесты; Опыт работы с математическими пакетами (Mathcad, MatLab и т. д.); Опыт использования решателей (IBM СPLEX, CP, Gurobi и т.п.); Условия: Пятидневная рабочая неделя (выходные: суббота и воскресенье); Расположение компании – г. Магнитогорск; Официальное трудоустройство; Полный социальный пакет; Работа в комфортном, современном офисе; Корпоративные мероприятия. Официальное трудоустройство, полностью ""белая"" заработная плата Дружный коллектив, доброжелательная атмосфера в коллективе Удаленная работа или работа в офисе Долгосрочное сотрудничество; ","Разработка и сопровождение серверной части приложений, API;,Интеграция с различными сторонними информационными системами;",не требуется,Разработчик программного обеспечения,,77222.2,39400.0,полный день,"Git,MATLAB,Atlassian Jira,Mathcad,Математическая статистика",Полная занятость,https://tyumen.hh.ru/vacancy/39834620,14
659,Челябинск,Рыббла,"Профессиональный рост,Интересные проекты для крупных компаний,График синонимичный биоритмам сотрудника,Оформление по ТК,Заработная плата - Выплата 2 раза в месяц;,Обучение и повышение квалификации за счет компании,Постоянный контакт с командой, приятная рабочая атмосфера;,Возрастающая сложность задач и работа с крупными Российскими и международными проектами;,Все возможности для профессионального роста в сильной и амбициозной команде;",7 октября 2020," Привет! Мы Ribbla Digital Agency, динамично развивающаяся компания, существующая на рынке с 2009 года. Занимаемся комплексным маркетингом промышленных предприятий. Используем в своем арсенале дизайн, веб-разработку, рекламу. Ищем в свою команду frontend-разработчика, любящего верстать и имеющего желание развиваться, не боящегося брать на себя ответственность, внимательного к мелочам. Обязанности: Разработка сайтов (только backend). Преимущественно разработка на DRUPAL, ModX, WP, 1с- Битрикс Написание и доработка модулей для сайтов. (;tkfntkmyj) Создание, развитие и поддержка веб-проектов Требования: Опыт web-программирования (не обязательно коммерческий) PHP, MySQL, HTML, JS (JQuery). Ответственность, аналитическое мышление, желание развиваться. Базовые знания JavaScript Опыт коммерческой разработки от 1 года Условия: Профессиональный рост Интересные проекты для крупных компаний График синонимичный биоритмам сотрудника Оформление по ТК Заработная плата - Выплата 2 раза в месяц; Обучение и повышение квалификации за счет компании Постоянный контакт с командой, приятная рабочая атмосфера; Возрастающая сложность задач и работа с крупными Российскими и международными проектами; Все возможности для профессионального роста в сильной и амбициозной команде; ","Разработка сайтов (только backend).,Преимущественно разработка на DRUPAL, ModX, WP, 1с- Битрикс,Написание и доработка модулей для сайтов. (;tkfntkmyj),Создание, развитие и поддержка веб-проектов",1–3 года,Программист PHP,"Опыт web-программирования (не обязательно коммерческий),PHP, MySQL, HTML, JS (JQuery).,Ответственность, аналитическое мышление, желание развиваться.,Базовые знания JavaScript,Опыт коммерческой разработки от 1 года",104166.7,50000.0,гибкий график,"PHP,MySQL,HTML5,JavaScript",Полная занятость,https://tyumen.hh.ru/vacancy/39677867,22
662,Челябинск,Компа-С,не указаны,13 октября 2020," Обязанности: Решение задач по автоматизации бизнес-процессов компаний на базе конфигураций 1С:Предприятие, сопровождение и разработка типовых и нетиповых конфигураций; Адаптация программных продуктов под проектные задачи; Техническая реализация проектных задач; Доработка конфигурации 1С:Предприятия по требованиям заказчика (создание и доработка документов, отчетов и обработок); Сбор и анализ требований по доработке конфигураций; Настройка обмена и синхронизации с другими БД, ПО и web-сервисами. Требования: Приветствуется высшее техническое образование (разработка ПО, программирование); Знание программных продуктов 1С; Аналитическое мышление, внимательность, усидчивость; Нацеленность на результат; Дисциплина, ответственность; Тяга к новым знания и готовность к обучению; Высокие коммуникативные навыки и желание работать в команде. Будет Вашим преимуществом: Наличие сертификатов “1С: Специалист” по технологической платформе, ЗУП, БП, УТ; Наличие опыта разработки не менее 2-х лет Условия: Пятидневная рабочая неделя; Интересные и сложные задачи; Профессиональный и личностный рост Офис находится на 40-летие победы д.3; Отпуск в соответствии с ТК РФ Оплата достойная. Уровень заработной платы обсуждается напрямую с успешным кандидатом. ",не указано,1–3 года,Программист 1С / Программист-Стажер 1С,,104166.7,72115.5,полный день,"1С программирование,1С: Предприятие 8,1С: Управление Торговлей,1С: Зарплата и управление персоналом,1С: Бухгалтерия",Полная занятость,https://tyumen.hh.ru/vacancy/39442791,16
664,Челябинск,Группа компаний СНЕГ,не указаны,7 октября 2020," Должностные обязанности: - Работа с готовой версткой (правки, внесение изменений); - Интеграция верстки на систему управления 1С-Битрикс; - Интеграция готовых сайтов со сторонними сервисами (платежные системы, CRM и прочее); - Администрирование уже созданных сайтов. Требования: - Практический опыт работы в сфере web-разработок; - Знание платформы 1С-Битрикс, понимание API и архитектуры системы; - Базовые навыки верстки (на уровне несложных шаблонов); - Знание HTML, CSS, JavaScript/jQuery, PHP, AJAX; - Обучаемость. Мы предлагаем: Мы регулярно проводим опросы среди наших разработчиков. Задаем два простых вопроса: Почему ты тут работаешь и чтобы ты хотел улучшить? С результатами последнего из них мы готовы поделиться. Итак, у нас работают, потому что: - интересные большие проекты, которые «на фрилансе я 100% не получу» (совсем нет «колхозников-клиентов»); - очень хорошая оплата, как рабочего времени, так и переработок; - зарплата без перебоев; - отличный коллектив, который всегда поможет советом - нравится отношение руководства к сотрудникам; - развиваюсь сам и вижу, как развивается компания; - нет бюрократии, нет проблем с отпусками и жесткого контроля; Хочешь принять участие в следующем нашем опросе? Тогда будем рады видеть тебя в нашей команде, ",не указано,1–3 года,Программист 1С-Битрикс,,104166.7,60000.0,полный день,"Веб-программирование,PHP,1С-Битрикс,CSS,JavaScript,HTML,Ajax,jQuery,HTML5,PHP5",Полная занятость,https://tyumen.hh.ru/vacancy/39684394,22
666,Челябинск,Группа Компаний Мечел,не указаны,12 октября 2020," Мечел-Сервис - одна из крупнейших металлоторговых компаний России и СНГ с широкой географией и профессиональным коллективом, обладающим колоссальным опытом и знанием рынка. Нашим партнерам и сотрудникам мы предлагаем долгосрочные, прозрачные и честные отношения. Все наши усилия направлены по трем важным для нас направлениям - это персонал, партнеры и технологии. Мы приглашаем на работу .NET программиста Задачи Разработка ERP-системы, включая системы прогнозирования продаж и формирования потребностей; реализация, производство, ценообразование, кредитование, WMS-система (система управления складом); Разработка хранилища данных; Создание сервисов интеграции с другими системами, в т.ч. сервисами для клиентов (личный кабинет клиента, онлайн-площадка для распределения грузов между перевозчиками); Разработка ПО для оптимизации и автоматизации бизнес-процессов; Обязанности: Участие в проектах по разработке систем управленческого и складского учетов; Проектирование архитектуры распределенного ПО; Проектирование БД; Разработка бэкэнда и веб-интерфейса системы; Требования: Значимый опыт работы с C# и .NET Framework, знание ООП. Стремление к профессиональному росту, готовность к обучению, желание осваивать новые технологии, упорство в изучении нового материала, ответственность, коммуникабельность; Наш стек технологий, в котором Вы сможете приобрести у нас опыт: Применения паттернов AOP, MVC, MVVM; .NET Framework, .NET Core; Разработки с использованием: C#, ASP.NET Web API, ASP.NET Core, REST; TFS, Git; NHibernate, Entity Framework; Базы данных (Oracle, MS SQL, PostgreSQL); Angular; MOM-системы (RabbitMQ) Работа в Мечел-Сервис это: Сложные и интересные задачи, внедряя которые, вы будете вносить значимый вклад в развитие компании; Своевременная, стабильная, официальная зарплата; Современное оборудование, есть возможность установки второго монитора; Развитие. Наши ведущие разработчики будут делиться с вами ценными знаниями и направлять в развитии; Разработка (Full Stack). И Back-end и Front-end Глубокое погружение в бизнес-процессы; зарплата : 70000 -120000 руб. (на руки), 100% «белая»; уровень дохода формируется в зависимости от опыта и знаний приоритетных технологий; рабочий день: нормированный 8 часов+обед, 5/2, субб-воскр. выходные; удаленная работа: ПМЖ - Челябинск/Екатеринбург/Уфа/Самара/Ростов-на-Дону трудовой договор: оформление в штат на полную ставку; В случае работы в офисе г.Челябинск: оплачиваемая парковка, также парковка для велосипедов; чай, кофе, новая кофемашина; в непосредственной близости от офиса несколько столовых; транспортная доступность: автобусные, троллейбусные, трамвайные остановки, маршрутное такси. ","Участие в проектах по разработке систем управленческого и складского учетов;,Проектирование архитектуры распределенного ПО; Проектирование БД; Разработка бэкэнда и веб-интерфейса системы;",1–3 года,Программист .net,"Значимый опыт работы с C# и .NET Framework, знание ООП.,Стремление к профессиональному росту, готовность к обучению, желание осваивать новые технологии, упорство в изучении нового материала, ответственность, коммуникабельность;",120000.0,70000.0,удаленная работа,"C#,.NET Framework,ООП",Полная занятость,https://tyumen.hh.ru/vacancy/39759413,17
668,"Магнитогорск, улица Ворошилова, 2",ЦИФРОСИТИ,не указаны,12 октября 2020," Требования: • Опыт программирования на платформе 1С ЗУП Предприятие 8.3 • Опыт администрирования и знание SQL • Способность разобраться в реализованных подсистемах и коде. • Готовность к постоянному сотрудничеству и дальнейшему развитию системы компании. Обязанности: • Доработка и сопровождение не типовых и типовых конфигураций 1С Предприятие 8.3 • Внедрение, поддержка и доработка типовых и самописных конфигураций 1С • Решение проблем, возникающих в ходе работы программы • Работа с пользователями, решение задач удаленно на рабочих местах пользователей неодновременно до 40чел. • Составление, обсуждение ТЗ и его реализация ",не указано,1–3 года,Программист 1С,,40000.0,10000.0,полный день,1С программирование,Проектная работа/разовое задание,https://tyumen.hh.ru/vacancy/39746914,17
672,Челябинск,Челябинский завод металлоконструкций,не указаны,5 октября 2020," Обязанности: Консультирование по типовому функционалу в 1С УПП (в том числе регламентированный учет), доработкам конфигурации. Обучение пользователей, выявление проблем в работе пользователей. Требования: Высшее образование. Опыт работы не менее 3 лет. Понимание основных принципов проектирования конфигураций и технологических решений, заложенных в платформе ""1С: Предприятие 8"". Опыт доработки типовых конфигураций. Опыт обновления измененных типовых конфигураций. Желательно наличие сертификата ""1С:Специалист."" по технологической платформе 1С: Предприятие 8. Условия: Оформление в соответствии с ТК. График работы пятидневка с 8.00 до 17.00. Заработная плата своевременно, 2 раза в месяц. Собеседование после рассмотрения резюме! ","Консультирование по типовому функционалу в 1С УПП (в том числе регламентированный учет), доработкам конфигурации.,Обучение пользователей, выявление проблем в работе пользователей.",3–6 лет,Инженер-программист 1С/ Консультант 1С," , , , , ",104166.7,85000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39395464,24
673,Челябинск,Петруня,не указаны,23 сентября 2020," Обязанности:Разработка электронного оборудования домофонов,контроля доступа и управления. Условия:Полная занятость, частичная,проектная работа , возможна удаленная работа. ",не указано,более 6 лет,"Главный специалист по системному проектированию электронного оборудования, схемотехник,программист.",,104166.7,200000.0,гибкий график,Пользователь ПК,Полная занятость,https://tyumen.hh.ru/vacancy/39403761,36
679,Магнитогорск,G2R Limited,"Интересная работа!,Работа в молодой динамичной компании, в сфере B2B E-commerce.,Возможность развития отличного продукта в команде профессионалов.,Оклад в зависимости от уровня.",13 октября 2020," Обязанности: Разработка и развитие сайтов компании Требования: Уверенное владение PHP, Bitrix Framework Опыт работы с базами данных (MySQL, PostgreSQL) Умение работать в команде Опыт работы с системами контроля версий Будет приветствоваться : Наличие завершенных проектов и готовность их продемонстрировать Опыт работы с Linux Опыт интеграции систем (веб-сервисы, платежные системы и т.д.); Знание JavaScript и верстки Условия: Интересная работа! Работа в молодой динамичной компании, в сфере B2B E-commerce. Возможность развития отличного продукта в команде профессионалов. Оклад в зависимости от уровня. "," , ",1–3 года,PHP-программист,"Уверенное владение PHP, Bitrix Framework,Опыт работы с базами данных (MySQL, PostgreSQL),Умение работать в команде,Опыт работы с системами контроля версий",60000.0,30000.0,полный день,"ООП,Git,1С-Битрикс,Linux,PostgreSQL,MySQL,JavaScript,PHP,HTML,Ajax,CSS3",Полная занятость,https://tyumen.hh.ru/vacancy/39796499,16
683,Магнитогорск,Смарт ПО,не указаны,22 сентября 2020," Обязанности: Реализация проектов на Платформе 1С; Сопровождение и доработка конфигураций 1С учитывая потребности заказчика; Подключение торгового оборудования, сервисов; Консультирование пользователей программ 1С по телефону, почте и в режиме удаленного доступа; Решение технических проблем клиентов. Требования: Знание типовых решений на Платформе 1С, основы конфигурирования; Высшее или среднее техническое образование (ИВТ, основы программирования, прикладная информатика, бухгалтерский учет и пр); Уверенное владение ПК на уровне техника (установка и настройка программного обеспечения); Интерес к информационным технологиям, коммуникабельность; Ответственность, нацеленность на результат; Наличие сертификатов 1С приветствуется. Условия: Работа в динамично развивающейся IT- компании 1С:Франчайзи; Обучение за счет компании; Комфортабельный офис; График работы понедельник – пятница, с 8.00 до 17.00 или с 09:00 до 18:00; Трудоустройство в соответствии с ТК РФ; Оплата: оклад + % бонус от выполненных работ; Неотъемлемой частью работы является постоянное обучение и повышение квалификации. ",не указано,1–3 года,Инженер-программист 1С,,60000.0,40000.0,полный день,"1С программирование,1С: Предприятие 8,Консультирование,1С: Производство,Обновление конфигурации 1С,1С: Документооборот,1С: Розница,1C: Бухгалтерия",Полная занятость,https://tyumen.hh.ru/vacancy/39368833,37
684,Челябинск,"BEFIGHTER, Консалтинговая Группа",не указаны,21 сентября 2020," Обязанности: Разработка сайтов компании - Разработка систем взаимодействия с внешними сервисами, API - Оптимизация скорости работы компонентов - Разработка собственных модулей компании - Участие в проработке архитектуры систем Требования: - Уверенное знание Bitrix API, PHP 5/7, MySQL, HTML, CSS, JS, JQuery - Владение навыками адаптивной и кроссбраузерной верстки - Умение и опыт работы с чужим кодом - Знание архитектуры ядра 1C-Bitrix - Желателен опыт работы с ядром D7 Условия: Возможность работать удаленно, с посещением офиса несколько раз в месяц Работа в крупной федеральной компании Заработная плата обсуждается с успешными кандидатами ",не указано,не требуется,Разработчик ИС,,104166.7,80000.0,полный день,"jQuery,JavaScript,MySQL,CSS,HTML",Полная занятость,https://tyumen.hh.ru/vacancy/38789780,38
692,Челябинск,Челэнергоприбор," , , , , , ,Регулярная проектная надбавка по результатам участия в разработках",25 сентября 2020," Обязанности: Разработка встраиваемого ПО для измерительных приборов Наладка электронных схем разрабатываемых приборов Разработка утилит для ПК для работы с приборами Участие в написании руководств пользователя Участие в испытаниях новых изделий, в т.ч. у потребителей Сопровождение производства изделий Требования: Высшее техническое образование Знание языка С и инструментов создания программ для микроконтроллеров Опыт программирования МК с архитектурой ARM Знание схемотехники электронных устройств Приветствуется: Опыт разработки приложений для МК семейства STM32 Опыт наладки цифровых и аналоговых схем Опыт работы с QT Creator Условия: Пятидневная рабочая неделя Режим работы с 9:00 до 17:30 Оформление по ТК, ""белая"" з/п Регулярная проектная надбавка по результатам участия в разработках О компании: Научно-производственное предприятие Челэнергоприбор более 15 лет занимается разработкой и производством измерительных приборов промышленного назначения, в основном – для энергетики. Последние годы предприятие активно развивается. Номенклатура выпускаемых приборов насчитывает более двадцати наименований, в настоящий момент ведется разработка еще нескольких приборов. На технические решения, используемые в приборах, получено 11 патентов. Мы предлагаем работу в команде над проектами передового научно-технического уровня. Работа включает в себя как участие в научных исследованиях, так и программирование и инженерную проработку проектов для постановки на производство. ","Разработка встраиваемого ПО для измерительных приборов,Наладка электронных схем разрабатываемых приборов,Разработка утилит для ПК для работы с приборами,Участие в написании руководств пользователя,Участие в испытаниях новых изделий, в т.ч. у потребителей,Сопровождение производства изделий",3–6 лет,Инженер-программист микроконтроллеров," , , , , , ,Знание схемотехники электронных устройств",104166.7,50000.0,полный день,"Английский — A2 — Элементарный,Qt,C++,C/C++,Схемотехника электронного оборудования",Полная занятость,https://tyumen.hh.ru/vacancy/39444422,34
697,Челябинск,Гуру Групп,не указаны,3 октября 2020," Требуется модератор на первую линию поддержки Резюме отправлять на почту, отклики не рассматриваются!!! работа в офисе, удалёнка не рассматривается! цель проекта: -создание сервиса бесплатных объявлений -выход в топ в поисковых сетях -привлечение пользователей и контента -конкурентоспособность с существующими сервисами (авито/дром/юла) задачи: -модерация контента на сайте -выявление и устранение ошибок -консультация пользователей -работа с it-инфраструктурой офиса (ПК/оргтехника) требования: навыки работы с Битрикс24 -грамотная письменная и устная речь -Уверенный пользователь ПК -нестандартный подход к работе -умение работать в режиме многозадачности -навыки работы системным администратором ",не указано,не требуется,Модератор сайта/программист,,40000.0,25000.0,полный день,"Грамотная речь,Windows 7,Грамотность,Поисковые системы,Многозадачность",Полная занятость,https://tyumen.hh.ru/vacancy/39602230,26
708,Челябинск,Нефть-Сервис,не указаны,23 сентября 2020," Компания ООО «Нефть-Сервис» 20 лет является надежным поставщиком оборудования для крупнейших нефтегазовых компаний России и СНГ и входит в тройку ведущих игроков подсегмента российского нефтесервисного рынка Обязанности: Разработка нового функционала в 1С:УПП (создание новых форм, отчетов, блоков универсальных механизмов) Сопровождение и обновление 1С:УПП Обучение и поддержка пользователей Создание и ведение документации (инструкции, описание функционала) Участие в проекте по настройке интеграции 1С и Битрикс 24 Требования: Высшее техническое образование по специальностям ""Прикладная математика"", ""Программирование в экономике"" Опыт работы программистом 1С на промышленном предприятии от 3 лет, в области разработки и консультирования 1С: УПП Знание конфигурации 1С: УПП, современных инструментов автоматизации, типовых механизмов УПП Уверенное знание платформы и средств разработки 1С: Предприятие 8.3 Знание основ производственного, складского, бухгалтерского, налогового учета Самостоятельный опыт реализации задач по автоматизации 1С: УПП Плюсом будет наличие сертификатов, знание РНР, работа в Битриксе 24 Условия: Трудоустройство в соответствии с ТК РФ, соблюдение социальных гарантий График работы: 5-дневная рабочая неделя 8:00-17:00 Работа в команде, которая активно развивается, высокопрофессиональные коллеги, открытые к коммуникациям Внутреннее, внешнее обучение Возможность профессионального роста "," , , , , , , , , , ",3–6 лет,Программист 1С,,104166.7,90000.0,полный день,"Английский — A1 — Начальный,1С программирование,1С: Управление Производственным Предприятием",Полная занятость,https://tyumen.hh.ru/vacancy/39392100,36
710,Челябинск,Компания maxim,не указаны,9 октября 2020," Кто мы: IT-компания, предоставляющая облачные решения в сфере такси. К нашим сервисам подключено большое количество компаний, среди которых как мелкие региональные игроки, так и компании с мировым именем, такие как сервис заказа такси «Максим». Мы — команда вне географического фактора, части которой эффективно взаимодействуют из разных точек мира. У нас 5 it-подразделений в городах РФ и 4 подразделения за рубежом. 250+ сотрудников и два десятка направлений работы в сфере IT. Чем предстоит заниматься: участвовать в разработке и поддержке проекта автоматизированной системы отчетности на основе Pentaho BI Platform; создание новых или доработка существующих отчетов (sql скрипты, отчетные формы Pentaho Reporting); выгрузка данных из БД Postgres, MSSQL (по запросам бизнес подразделений); написание сложных sql запросов. написание SQL скриптов агрегации данных для построения отчетов; оптимизация SQL запросов; сбор и анализ бизнес-требований; диагностика и устранение ошибок формирования данных в отчетах; создание, доработка и поддержка OLAP-кубов на платформе Pentaho Analysis Services Community Edition. Что ожидаем от кандидата: уверенное знание принципов построения реляционных баз + ANSI SQL; понимание основных показателей деятельности блока продаж, портфельная/продуктовая аналитика, операционная аналитика; программирование: SQL (индексы, функции, пакеты, задания, триггеры, динамический SQL). Способность работать с чужим SQL кодом; опыт составления сложных SQL-запросов (PL/SQL,TSQL); опыт разработки и понимание принципов OLAP-технологий. Что мы предлагаем: интересные задачи; дружелюбный коллектив; корпоративное обучение; поездки на it-конференции; комфортное рабочее место; компенсацию питания; ДМС; бесплатные корпоративные мероприятия (Новый Год, командные выезды и движухи); уровень заработной платы, который зависит от технических знаний и навыков (+ регулярный пересмотр, если вы растете); оформление по ТК РФ; есть программа релокации. ",не указано,1–3 года,Разработчик отчетов,,70000.0,50000.0,полный день,"MS SQL,Olap (online analytical processing),SQL",Полная занятость,https://tyumen.hh.ru/vacancy/39183116,20
