,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url,count_day
644,Челябинск,Сапфир,не указаны,13 октября 2020," Плюсы работы с нами: • Официальное оформление по ТК РФ с первого дня работы; • Достойная заработная плата 2 раза в месяц + бонусы; • Удобный график работы 5/2 (суббота и воскресенье – выходные); • Комфортный офис со всеми необходимыми инструментами и оборудованием; • Возможность профессионального и карьерного роста; • «Живой» коллектив единомышленников. Чем вы будете заниматься: • Выполнять ремонтные работы по заявке; • Взаимодействовать с партнерами и клиентами компании; • Вести учёт в базе. Сотрудник, которого мы ищем: • Знает, как обращаться с паяльником (припой, флюс); • Умеет диагностировать/ремонтировать/восстанавливать неисправные компоненты компьютерной техники с помощью инструментов и специализированного ПО; • Понимает принципы работы аппаратной части ПК; • Умеет подбирать аналоги различных аппаратных компонентов. ",не указано,1–3 года,Сервисный инженер,,58606.2,40000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39457687,16
652,"Челябинск, Свердловский тракт, 34.",Втор-Ком,не указаны,16 сентября 2020," Обязанности: Проведение работ по обслуживанию, диагностике и ремонту приводного оборудования на производстве (Siemens Sinamics, Mitsubishi ит.п.), Работы с программируемыми логическими контроллерами, Определение потребности в конкретных запасных частях для ремонта оборудования. Требования: Высшее техническое образование, Опыт обслуживания современных приводов на производственном предприятии не менее 3-х лет, Знание основ электротехники, электроники КИПиА, 3 группа электробезопасности, Знание языка программирования Step 7. Условия: Официальное трудоустройство, белая заработная плата, График работы: 5- дневная рабочая неделя с 7-30 до 16-30, Рабочее место: Свердловский тракт, 34, Возможность профессионального развития и карьерного роста. ",не указано,3–6 лет,Инженер-электроник,,,,полный день,"3 группа по электробезопасности,Техническое обслуживание,КИПиА",Полная занятость,https://tyumen.hh.ru/vacancy/38745365,43
672,Челябинск,Челябинский завод металлоконструкций,не указаны,5 октября 2020," Обязанности: Консультирование по типовому функционалу в 1С УПП (в том числе регламентированный учет), доработкам конфигурации. Обучение пользователей, выявление проблем в работе пользователей. Требования: Высшее образование. Опыт работы не менее 3 лет. Понимание основных принципов проектирования конфигураций и технологических решений, заложенных в платформе ""1С: Предприятие 8"". Опыт доработки типовых конфигураций. Опыт обновления измененных типовых конфигураций. Желательно наличие сертификата ""1С:Специалист."" по технологической платформе 1С: Предприятие 8. Условия: Оформление в соответствии с ТК. График работы пятидневка с 8.00 до 17.00. Заработная плата своевременно, 2 раза в месяц. Собеседование после рассмотрения резюме! ","Консультирование по типовому функционалу в 1С УПП (в том числе регламентированный учет), доработкам конфигурации.,Обучение пользователей, выявление проблем в работе пользователей.",3–6 лет,Инженер-программист 1С/ Консультант 1С," , , , , ",58606.2,85000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39395464,24
680,Челябинск,РУСТЕРМИНАЛ,не указаны,15 сентября 2020," Обязанности: Обслуживание эквайринговых сетей; Выезд на установку на ТТ; Обучение персонала на ТТ; Ремонт и диагностика POS-терминалов. Требования: Опыт работы от 1 года; Адекватность, грамотная устная и письменная речь; Технический склад ума; Условия: Зп оклад + премия; 8 часовой рабочий день; 5-дневная рабочая неделя; корпоративная мобильная связь ",не указано,1–3 года,Инженер по обслуживанию эквайринговых сетей,,58606.2,51906.5,полный день,,Частичная занятость,https://tyumen.hh.ru/vacancy/39063413,44
683,Магнитогорск,Смарт ПО,не указаны,22 сентября 2020," Обязанности: Реализация проектов на Платформе 1С; Сопровождение и доработка конфигураций 1С учитывая потребности заказчика; Подключение торгового оборудования, сервисов; Консультирование пользователей программ 1С по телефону, почте и в режиме удаленного доступа; Решение технических проблем клиентов. Требования: Знание типовых решений на Платформе 1С, основы конфигурирования; Высшее или среднее техническое образование (ИВТ, основы программирования, прикладная информатика, бухгалтерский учет и пр); Уверенное владение ПК на уровне техника (установка и настройка программного обеспечения); Интерес к информационным технологиям, коммуникабельность; Ответственность, нацеленность на результат; Наличие сертификатов 1С приветствуется. Условия: Работа в динамично развивающейся IT- компании 1С:Франчайзи; Обучение за счет компании; Комфортабельный офис; График работы понедельник – пятница, с 8.00 до 17.00 или с 09:00 до 18:00; Трудоустройство в соответствии с ТК РФ; Оплата: оклад + % бонус от выполненных работ; Неотъемлемой частью работы является постоянное обучение и повышение квалификации. ",не указано,1–3 года,Инженер-программист 1С,,60000.0,40000.0,полный день,"1С программирование,1С: Предприятие 8,Консультирование,1С: Производство,Обновление конфигурации 1С,1С: Документооборот,1С: Розница,1C: Бухгалтерия",Полная занятость,https://tyumen.hh.ru/vacancy/39368833,37
689,Челябинск,"Метран, Промышленная группа",не указаны,29 сентября 2020," Инженер по моделированию технологических процессов занимается созданием компьютерных тренажерных систем на базе ПТК ДельтаВ для компаний-заказчиков в сфере нефтегазодобычи, нефтегазопереработки, нефтехимии, химической технологии. Обязанности: разработка математических моделей производственных процессов для компьютерных тренажерных систем с помощью пакетов моделирования Aspen HYSYS, PetroSIM, Mimic; тестирование и отладка разработанных математических моделей; интеграция математической модели с АСУТП, в частности ПТК ДельтаВ (DeltaV); разработка и конфигурирование сценариев обучения; разработка проектной, рабочей и эксплуатационной документации; проведение приемочных испытаний на всех стадиях выполнения проекта; выполнение сервисного обслуживания разработанных компьютерных тренажерных систем, их актуализация; командировки (в среднем 50% рабочего времени), в т.ч. зарубежные. Требования: высшее образование (процессы и аппараты химических технологий; химическая технология; энергетика; прикладная математика); приветствуется знание назначения и функций АСУТП; знание основ математического моделирования и теории автоматического управления; приветствуется знание языков программирования (Visual Basic, C++, скриптовые языки, др.); знание английского языка (понимание, чтение, письмо простых текстов без использования словаря); ответственное отношение к работе, умение работать в команде, коммуникабельность, способность быстро усваивать новую информацию, умение и желание следовать процедурам выполнения работ. Условия: график работы: понедельник-пятница с 8.30 до 17.00, выходные суббота и воскресенье; полная и своевременная оплата труда; добровольное медицинское страхование; страхование жизни от несчастных случаев и болезней; возможность профессионального роста и развития; достойная оплата труда, интересные проекты, обучение. ","разработка математических моделей производственных процессов для компьютерных тренажерных систем с помощью пакетов моделирования Aspen HYSYS, PetroSIM, Mimic;,тестирование и отладка разработанных математических моделей;,интеграция математической модели с АСУТП, в частности ПТК ДельтаВ (DeltaV);,разработка и конфигурирование сценариев обучения;,разработка проектной, рабочей и эксплуатационной документации;,проведение приемочных испытаний на всех стадиях выполнения проекта;,выполнение сервисного обслуживания разработанных компьютерных тренажерных систем, их актуализация;,командировки (в среднем 50% рабочего времени), в т.ч. зарубежные.",1–3 года,Инженер (математическое моделирование технологических процессов),,58606.2,51906.5,полный день,"Английский — B1 — Средний,Математическое моделирование,Английский язык,Автоматизация,ANSYS,Hysys",Полная занятость,https://tyumen.hh.ru/vacancy/39321974,30
692,Челябинск,Челэнергоприбор," , , , , , ,Регулярная проектная надбавка по результатам участия в разработках",25 сентября 2020," Обязанности: Разработка встраиваемого ПО для измерительных приборов Наладка электронных схем разрабатываемых приборов Разработка утилит для ПК для работы с приборами Участие в написании руководств пользователя Участие в испытаниях новых изделий, в т.ч. у потребителей Сопровождение производства изделий Требования: Высшее техническое образование Знание языка С и инструментов создания программ для микроконтроллеров Опыт программирования МК с архитектурой ARM Знание схемотехники электронных устройств Приветствуется: Опыт разработки приложений для МК семейства STM32 Опыт наладки цифровых и аналоговых схем Опыт работы с QT Creator Условия: Пятидневная рабочая неделя Режим работы с 9:00 до 17:30 Оформление по ТК, ""белая"" з/п Регулярная проектная надбавка по результатам участия в разработках О компании: Научно-производственное предприятие Челэнергоприбор более 15 лет занимается разработкой и производством измерительных приборов промышленного назначения, в основном – для энергетики. Последние годы предприятие активно развивается. Номенклатура выпускаемых приборов насчитывает более двадцати наименований, в настоящий момент ведется разработка еще нескольких приборов. На технические решения, используемые в приборах, получено 11 патентов. Мы предлагаем работу в команде над проектами передового научно-технического уровня. Работа включает в себя как участие в научных исследованиях, так и программирование и инженерную проработку проектов для постановки на производство. ","Разработка встраиваемого ПО для измерительных приборов,Наладка электронных схем разрабатываемых приборов,Разработка утилит для ПК для работы с приборами,Участие в написании руководств пользователя,Участие в испытаниях новых изделий, в т.ч. у потребителей,Сопровождение производства изделий",3–6 лет,Инженер-программист микроконтроллеров," , , , , , ,Знание схемотехники электронных устройств",58606.2,50000.0,полный день,"Английский — A2 — Элементарный,Qt,C++,C/C++,Схемотехника электронного оборудования",Полная занятость,https://tyumen.hh.ru/vacancy/39444422,34
699,Магнитогорск,Компас Плюс,"Конкурентная заработная плата (уровень доходов обсуждается индивидуально на собеседовании);,Дружный коллектив, интересные проекты;,Возможность учиться у профессионалов, перспективы карьерного роста как в IT, так и в других подразделениях;,График 5/2, оформление согласно ТК РФ, дотация на питание;,Офис в центре города.",17 сентября 2020," Инженер технической поддержки обрабатывает сервисные заявки (первая линия техподдержки), обеспечивает бесперебойную работу пользовательских ПК, участвует в организации видеоконференций. Обязанности: Техническая поддержка пользователей (первая линия); Установка и настройка ПО на рабочих станциях сотрудников Компании в соответствии с заявками; Поиск и устранение неисправностей ПО и пользовательского оборудования; Создание и поддержание в актуальном состоянии инструкций для пользователей ; Обучение пользователей работе с информационными системами. Требования: Высшее образование; Знание ОС семейства Windows на уровне администратора; Понимание принципов работы сети; Знание технико-эксплуатационных характеристик, конструктивных особенностей, назначения и режимов работы оборудования, правил его технической эксплуатации; Знание методики и принципов поиска неисправностей в оборудовании и программном обеспечении; Знание порядка оформления технической документации; Грамотный русский язык, чтение и понимание документации на английском; Способность и желание обучаться. Будет плюсом: Знание Linux, MacOS на уровне администратора; Опыт работы с Jira, AD, vSphere, ansible, git; Уровень английского B1 или выше. Условия: Конкурентная заработная плата (уровень доходов обсуждается индивидуально на собеседовании); Дружный коллектив, интересные проекты; Возможность учиться у профессионалов, перспективы карьерного роста как в IT, так и в других подразделениях; График 5/2, оформление согласно ТК РФ, дотация на питание; Офис в центре города. ","Техническая поддержка пользователей (первая линия);,Установка и настройка ПО на рабочих станциях сотрудников , в соответствии с заявками;,Поиск и устранение неисправностей ПО и пользовательского оборудования;,Создание и поддержание в актуальном состоянии инструкций для пользователей,Обучение пользователей работе с информационными системами.",3–6 лет,Инженер по поддержке пользователей,"Высшее образование;,Знание ОС семейства Windows на уровне администратора;,Понимание принципов работы сети;,Знание технико-эксплуатационных характеристик, конструктивных особенностей, назначения и режимов работы оборудования, правил его технической эксплуатации;,Знание методики и принципов поиска неисправностей в оборудовании и программном обеспечении;,Знание порядка оформления технической документации;,Грамотный русский язык, чтение и понимание документации на английском;,Способность и желание обучаться.",80000.0,37000.0,полный день,"Windows 7,Настройка ПК,Настройка ПО,Windows Xp,Информационные технологии,Техническая поддержка,Настройка сетевых подключений,Администрирование сетевого оборудования,Администрирование серверов Windows",Полная занятость,https://tyumen.hh.ru/vacancy/39298886,42
700,Кыштым,Компания ТрансТелеКом,"Официальное трудоустройство в соответствии с ТК РФ.,Белая заработная плата (оклад +премия=24000 руб).,ДМС.,График работы - 5/ка (с пн по чт с 08.00 до 17.00, пт. с 08.00 до 15.45).",15 октября 2020," Компания ТрансТелеКом входит в пятерку ведущих российских операторов связи. Мы эксплуатируем и обслуживаем одну из крупнейших в России волоконно-оптических линий связи протяженностью более 76 000 км и пропускной способностью более 3,4 Тбит/с, являемся одним из крупнейших в стране провайдеров фиксированной связи для клиентов корпоративного, государственного и массового сегментов. В компании работает более 5,5 тысяч сотрудников по всей России от Калининграда до Южно-Сахалинска. Приглашаем присоединиться к команде Макрорегиона Урал Инженера . Обязанности: Техническое обслуживание по эксплуатации вторичных сетей связи и сетей связи. Выполнение аварийно-восстановительные и ремонтные работы в контрольные сроки. Монтаж кабельных вставок ВОЛС как по временной, так и по постоянной схеме при проведении аварийно-восстановительных работ. Обеспечение своевременного и качественного проведения технического обслуживания, ремонта оборудования сетей связи и электрооборудования. Требования: Высшее техническое образование или среднее техническое образование. Опыт в аналогичной должности или с опытом работы в отрасли связи не менее 1 года. Условия: Официальное трудоустройство в соответствии с ТК РФ. Белая заработная плата (оклад +премия=24000 руб). ДМС. График работы - 5/ка (с пн по чт с 08.00 до 17.00, пт. с 08.00 до 15.45). ","Техническое обслуживание по эксплуатации вторичных сетей связи и сетей связи.,Выполнение аварийно-восстановительные и ремонтные работы в контрольные сроки.,Монтаж кабельных вставок ВОЛС как по временной, так и по постоянной схеме при проведении аварийно-восстановительных работ.,Обеспечение своевременного и качественного проведения технического обслуживания, ремонта оборудования сетей связи и электрооборудования.",1–3 года,Инженер,"Высшее техническое образование или среднее техническое образование.,Опыт в аналогичной должности или с опытом работы в отрасли связи не менее 1 года.",,24000.0,полный день,"Техническая эксплуатация,MS Visio,Техническое обслуживание,Ремонтные работы,Выездное обслуживание",Полная занятость,https://tyumen.hh.ru/vacancy/39835787,14
706,Челябинск,Интерсвязь,не указаны,28 сентября 2020," Обязанности: Настройка ПК и мобильных устройств, настройка SOHO оборудования в квартире абонентов. Требования: Владение компьютером на уровне администратора, знание ОС Windows на уровне администратора, опыт настройки SOHO оборудования, опыт настройки мобильных устройств (Android, iOS), грамотная речь, стрессоустойчивость, опыт работы с клиентами, образование не ниже средне - специального. Знание техник продаж и работы с возражениями будет считаться конкурентным преимуществом. Разъездной характер работы. Условия: Официальное трудоустройство. Соц.пакет после прохождения испытательного срока: компенсация мобильной связи и Интернета. Профессиональное развитие, обучение. Дружный коллектив. Благодарим всех соискателей, которые направят отклик на данную вакансию. Ваше резюме будет рассмотрено в течение ближайшего времени. ",не указано,1–3 года,Инженер службы сервиса абонентов,,58606.2,40000.0,полный день,"Настройка ПК,Настройка сетевых подключений,Грамотность",Полная занятость,https://tyumen.hh.ru/vacancy/39475333,31
717,Челябинск,Филиал РТРС Челябинский ОРТПЦ,не указаны,24 сентября 2020," Обязанности: Выполнение работ по обслуживанию, ремонту, монтажу, пуско-наладке систем электроснабжения 0,4 кВ, дизель-генераторных установок, автоматического ввода резерва 0,4 кВ. Выполнение работ по обслуживанию, ремонту, монтажу, пуско-наладке слаботочных систем. Выполнение работ по техническому обслуживанию, ремонту, монтажу систем вентиляции и кондиционирования. Выполнение работ по обслуживанию, ремонту, монтажу, пуско-наладке систем мобильной связи и антенно-фидерных устройств Требования: высшее электротехническое образование; наличие опыта работы по обслуживанию, ремонту, монтажу, настройке систем электроснабжения, ОПС, СКУД, климатического оборудования, систем мобильной связи, антенно-фидерных устройств; знание нормативных актов, умение работать с чертежами и проектно-сметной документацией; опыт самостоятельной работы инженером в указанной области; умение осуществлять подбор оборудования; аккуратность, исполнительность, не конфликтность; умение работать эффективно в условиях многозадачности. Условия: трудоустройство согласно ТК РФ (официальная заработная плата, пенсионные отчисления) пятидневная рабочая неделя (с 8-00 до 17-00), выходные дни - суббота, воскресенье рабочее место по адресу: ул. Орджоникидзе, 54В готовность к систематическим служебным командировкам (в пределах Челябинской области), продолжительность 2-5 дней выплата материальной помощи к отпуску (1 раз в год) материальная помощь на рождение ребенка, на собственную свадьбу, многодетным родителям (3 и более несовершеннолетних ребенка) частичная оплата санаторно-курортного лечения частичная оплата стоимости получения образования частичная оплата стоимости содержания детей в дошкольных учреждениях (детсад), частичная оплата стоимости путевки в детский оздоровительный лагерь полис ДМС (дополнительные медицинские услуги, оплачиваемые предприятием) подарки детям к 1 сентября, Новому году выплаты к юбилейным датам, праздничным датам (23 февраля, 8 марта, 7 мая ""День Радио"", 13 августа ""День образования РТРС"") страхование от несчастных случаев и др. ",не указано,1–3 года,Инженер группы технического сервиса,,58606.2,40000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39431247,35
736,Челябинск,Сеть магазинов цифровой и бытовой техники DNS,не указаны,18 сентября 2020," Обязанности: Диагностика неисправности оборудования Ремонт Крупной бытовой техники (холодильники, стиральные машины, посудомоечные, эл. плиты и т.д.) Ремонт ручного инструмента (УШМ, электролобзики, бензоинструмент и прочее). Тестирование техники после ремонта Контроль сроков проведения сервисных работ Заполнения сопроводительных документов и внесения в базу 1С Выезды к клиентам с целью диагностики и ремонта неисправности Требования: Обязателен опыт работы в области ремонта и обслуживания КБТ Установки и подключения КБТ Приветствуется: знание схемотехники, умение пайки холодильного оборудования,базовые навыки контактной и воздушной пайки. Знание типовых неисправностей КБТ Знание ПК и офисных программ - опытный пользователь Личностные качества: высокая работоспособность, внимательность, исполнительность, ответственность Условия: Официальное трудоустройство, социальный пакет, белая заработная плата; Белая заработная плата на испытательном сроке 33000 рублей, после сдельная оплата труда. Работа в коллективе единомышленников и профессионалов; График работы 5/2, с ""плавающими выходными"", с 10:00 до 19:00. Полный рабочий день; Компенсация ГСМ; Автомобиль компания не предоставляет; ",не указано,1–3 года,Инженер по ремонту КБТ,,40000.0,33000.0,полный день,"Пользователь ПК,Грамотная речь,Работа с ТМЦ,Грамотность",Полная занятость,https://tyumen.hh.ru/vacancy/39322122,41
764,Челябинск,Интерсвязь,не указаны,14 октября 2020," Компания ""Интерсвязь"" приглашает инженеров технической поддержки. Обязанности: Консультация абонентов по техническим вопросам. Решение технических проблем абонентов. Настройка оборудования для подключения новых абонентов. Требования: Коммуникабельность. Ответственность. Аналитический склад ума. Обучаемость. Стрессоустойчивость​. Умение вести телефонные переговоры. Знание сетевых технологий: моделей OSI, TCP/IP, коммуникация, маршрутизация, VLAN, среды передачи данных. Опыт работы с SOHO-оборудованием различных вендоров (Zyxel,D-Link, TP-Link, Asus, Netgear). Опыт работы с управляемым оборудованием D-Link, SNR, Eltex (опыт работы с оборудованием cisco приветствуется). Знание Linux/Mikrotik OS (считается конкурентным преимуществом). Понимание принципов работы SIP-телефонии (знание asterisk считается конкурентным преимуществом). Условия: Удаленный график из любого города, где есть офис компании Интерсвязь. График работы 5/2 или 2/2. Социальный пакет после прохождения испытательного срока (оплата сотовой связи и Интернет). Благодарим всех соискателей, которые направят отклик на данную вакансию. Ваше резюме будет рассмотрено в течение ближайшего времени. Встречи или тел. интервью будут проведены только с кандидатами, максимально соответствующим заявленным требованиям. ",не указано,не требуется,Инженер технической поддержки,,40000.0,25000.0,полный день,"Английский — A1 — Начальный,Cisco,Linux,TCP/IP,SIP,Настройка сетевых подключений",Полная занятость,https://tyumen.hh.ru/vacancy/39696465,15
814,Челябинск,ТРИДИВИ,не указаны,6 октября 2020," О КОМПАНИИ Международная инновационная компания 3DiVi ведет высокотехнологичные разработки в сфере компьютерного зрения и искусственного интеллекта. Компания основана в 2011 году и имеет офисы в Сан-Франциско (США) и в Челябинске (Россия). Нашими клиентами являются ведущие международные компании в сферах виртуальной и дополненной реальности, видеоаналитики, интернета вещей, умного дома и робототехники. Основные продукты компании - инструменты разработчика Nuitrack SDK (трекинг тела и распознавание жестов) и Face SDK (распознавание лиц), а также продукты на их основе (FaceMachine, TVico, Seemetrix). Мы приглашаем начинающего специалиста в группу разработки (Челябинск). ОБЯЗАННОСТИ <ol> Разработка функциональности новых продуктов (приложений и сервисов) на основе Nuitrack SDK / Face SDK. Расширение функциональности имеющихся продуктов. Портирование и обеспечение поддержки новых платформ. Участие в разработке, анализе и улучшении внутренних спецификаций программных компонент. Организация автоматических сборок версий продуктов в рамках действующих CI-пайплайнов. </ol> ТРЕБОВАНИЯ Опыт разработки прикладного ПО на основе C++ и/или Python и/или желание развиваться в этом направлении Понимание базовых принципов построения архитектуры программных систем Понимание базовых принципов использования систем контроля версий. БУДЕТ ПЛЮСОМ Опыт работы с Qt (С++/Python), STL, Boost (C++) Опыт работы с web-фреймворками: Django, Flask Опыт работы с Git Опыт разработки сетевых приложений Опыт разработки многопоточных приложений Опыт разработки библиотек или мобильных приложений для Android/iOS. МЫ ПРЕДЛАГАЕМ <ol> Возможность получить опыт работы на мировом рынке в инновационной сфере. Возможность расти профессионально и работать в команде высококвалифицированных специалистов. Полностью официальную заработную плату и оформление по ТК РФ. Гибкий график работы. Офис в самом центре г. Челябинска (Алое поле). Возможности для развития, обучения, корпоративные мероприятия. </ol> ОБРАЩЕНИЕ К КАНДИДАТАМ Если Вы хотите развиваться в таких перспективных областях, как компьютерное зрение и искусственный интеллект, каждодневно применять английский язык, иметь гибкий график работы, в стабильной компании со всеми социальными гарантиями и профессионально развиваться, то данная вакансия для Вас! ",не указано,не требуется,Инженер-программист Python/C++ (начинающий специалист / стажер),,58606.2,30000.0,гибкий график,"C++,Python,STL,Django Framework,Flask,Git,Android,iOS",Полная занятость,https://tyumen.hh.ru/vacancy/39648836,23
