,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url,count_day
686,Магнитогорск,Яндекс,не указаны,6 октября 2020," Каждый день миллионы пользователей находят ответы на свои вопросы с помощью Яндекса. Но иногда что-то идёт не так, и на помощь приходит служба поддержки. Мы ищем внимательных, тактичных и любознательных специалистов в нашу команду поддержки мобильных геосервисов, Карт и Справочника. Карты помогут найти нужную организацию или адрес, построить к ним маршрут на автомобиле, на общественном транспорте, даже на велосипеде или пешком и дадут возможность ознакомиться с местностью с помощью панорам или спутниковых снимков. С помощью Карт можно получить информацию о пробках на дорогах, о дорожных событиях и о парковках, там можно сохранить список любимых мест. Мобильные геосервисы не нуждаются в представлении: Навигатор, Карты, Транспорт и Метро есть почти в каждом смартфоне. Справочник (кабинет бизнеса) не только позволяет разместить организацию на сервисах Яндекса, но и помогает владельцу бизнеса продвигать его. Роль службы поддержки — находить ответы на все вопросы, советовать, помогать, разрешать проблемы, с которыми могут столкнуться наши пользователи. Вам предстоит: отвечать на сообщения пользователей по почте и в чатах; консультировать их по разным вопросам, связанным с Яндексом; передавать информацию разработчикам и менеджерам, чтобы сделать наши сервисы лучше; иногда решать новые интересные задачи — мы постоянно растём и меняемся! Мы ждем, что вы: отлично владеете русским языком; любите людей и хотите им помогать; самостоятельно и ответственно подходите к решению задач; готовы к интенсивному самостоятельному обучению; не устаёте от однообразной работы; аккуратны, усидчивы, ответственны; имеете высшее, незаконченное высшее или среднее специальное образование (техническое будет отдельным плюсом). Что мы предлагаем: работу из дома; скользящий график 5/2 (суббота и воскресенье — рабочие дни) с фиксированными сменами, от 20 рабочих часов в неделю; сдельную оплату (это значит, что её размер зависит от количества и сложности задач, которые вы выполните в течение месяца); удалённое оплачиваемое обучение. Данная вакансия входит в квоту, устанавливаемую компанией для приёма на работу инвалидов, в соответствии с Федеральным законом от 24.11.1995 N 181-ФЗ ""О социальной защите инвалидов в Российской Федерации"". ",не указано,не требуется,Специалист в службу поддержки геосервисов,,42800.0,28540.0,удаленная работа,,Частичная занятость,https://tyumen.hh.ru/vacancy/39648245,23
693,Челябинск,ЧЕЛЯБГИПРОМЕЗ,не указаны,14 октября 2020," Обязанности: доработка и сопровождение САПР AutoCAD, Лоцман PLM, системы управления проектами; консультирование пользователей. Требования: знание САПР AutoCAD и др. на уровне программиста; опыт конфигурирования и доработки проектного и расчетного ПО; опыт создания и доработки профилей САПР; опыт создания и доработки шаблонов оформления проектной документации; опыт работы с Лоцман PLM– доработка, конфигурирование, сопровождение, обучение пользователей; опыт работы с электронным архивом. Условия: трудоустройство в соответствии с ТК РФ; своевременная,официальная заработная плата; режим работы с 08-30 до 17-30, обеденный перерыв с 12-00 до 13-00; размер заработной платы обсуждается на собеседовании с руководителем отдела информационных технологий (с учетом опыта соискателя). ",не указано,1–3 года,Специалист по САПР,,37873.1,33208.3,полный день,"Консультирование,Проектная документация,AutoCAD,MS Project",Полная занятость,https://tyumen.hh.ru/vacancy/39818653,15
695,Челябинск,ГБУ ДПО ЧОЦДПОСЗ,не указаны,15 октября 2020," Обязанности: - запись видеолекций преподавателей, - монтаж и обработка видеоматериала. Требования: ​- навыки фото-видеосъемки, - знание видеомонтажа и обработки видео и звука, - знание программ обработки видео и звука, знание программ обработки изображений, графический дизайн. Условия: ​​​​​​​- график работы: 5/2, 8:30 до 17:00 ",не указано,1–3 года,Специалист технической поддержки,,37873.1,20000.0,полный день,"Видеомонтаж,Видеосъемка,Sony Vegas,Adobe Photoshop,Обработка видео",Полная занятость,https://tyumen.hh.ru/vacancy/39668931,14
702,Челябинск,СПАР Урал,не указаны,14 октября 2020," Обязанности: Поддержка пользователей по телефону и электронной почте. Регистрация и дальнейшее сопровождение инцидентов, жалоб, запросов в сфере ИТ. ​ Требования: Желательно профильное образование (ИТ сфера). Готовы рассматривать также студентов. Опытный пользователь ПК: Microsoft Office, Internet, Outlook и другие стандартные программы. Приветствуется опыт работы оператором в Call-центре. Коммуникабельность, стрессоустойчивость, способность разрешать конфликты, грамотная речь, обучаемость. Условия: Место работы ул. Труда, 166. График работы пятидневная рабочая неделя с 09.00 до 18.00. Заработная плата: 25000 руб. Работа на время отсутствия основного работника (декретный отпуск). Официальное трудоустройство с полным социальным пакетом. Обучение и развитие внутри компании. Возможность карьерного роста. По вакансии следует обращаться в Отдел подбора персонала: г. Челябинск, ул. Труда, д. 166, 1 этаж, каб. ""Отдел подбора персонала"" в будние дни с 09.00 до 17.00. Уважаемые кандидаты! При отправке резюме в теме письма обязательно укажите вакансию. После получения резюме мы связываемся с Вами самостоятельно в случае положительного рассмотрения. Если у Вас возникли вопросы по вакансиям, то Вы можете позвонить по указанным в объявлении телефонам. ",не указано,не требуется,Специалист по поддержке пользователей,"Желательно профильное образование (ИТ сфера). Готовы рассматривать также студентов.,Опытный пользователь ПК: Microsoft Office, Internet, Outlook и другие стандартные программы.,Приветствуется опыт работы оператором в Call-центре.,Коммуникабельность, стрессоустойчивость, способность разрешать конфликты, грамотная речь, обучаемость.",23000.0,18000.0,полный день,"MS Outlook,Подбор персонала,Пользователь ПК,Грамотная речь,Обучение и развитие",Полная занятость,https://tyumen.hh.ru/vacancy/39357852,15
705,Челябинск,КРОК,"Заработная плата по результатам собеседования;,График работы: 5/2 с 8:00 до 17:00 или с 11:00 до 21:00;,Дистанционная работа на период неблагоприятной эпидемиологической ситуации;,Возможность профессионального роста и развития;,Вакцина от гриппа, тест на COVID-19;,Передача опыта, помощь и поддержка от опытных товарищей по команде;,Комфортный офис в центре города.",5 октября 2020," Требования: Свободное владение ПК (опыт работы с офисным ПО, знание основ ИТ); Культура общения, орфографическая и стилистическая грамотность, четкая дикция; Умение работать на результат; Умение работать в команде; Стрессоустойчивость; Желание развиваться и помогать другим. Приветствуется: Опыт работы в технической поддержке; Опыт работы с базами данных; Умение читать бизнес-процессы, описанные в различных нотациях; Понимание принципов работы ПО для управления персоналом; Понимание бизнес-процессов в медицине. Обязанности: Работа в Службе технической поддержки Медицинской информационной системы; Общение с пользователями по телефону и электронной почте, оказание консультаций по работе в Медицинской информационной системе; Выполнение работ по заявкам пользователей. Условия: Заработная плата по результатам собеседования; График работы: 5/2 с 8:00 до 17:00 или с 11:00 до 21:00; Дистанционная работа на период неблагоприятной эпидемиологической ситуации; Возможность профессионального роста и развития; Вакцина от гриппа, тест на COVID-19; Передача опыта, помощь и поддержка от опытных товарищей по команде; Комфортный офис в центре города. Данное описание вакансии не является офертой. ","Работа в Службе технической поддержки Медицинской информационной системы;,Общение с пользователями по телефону и электронной почте, оказание консультаций по работе в Медицинской информационной системе;,Выполнение работ по заявкам пользователей.",1–3 года,Специалист технической поддержки,"Свободное владение ПК (опыт работы с офисным ПО, знание основ ИТ);,Культура общения, орфографическая и стилистическая грамотность, четкая дикция;,Умение работать на результат;,Умение работать в команде;,Стрессоустойчивость;,Желание развиваться и помогать другим.",37873.1,40000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/38616283,24
707,Челябинск,FRINTA,не указаны,29 сентября 2020," Разыскиваем специалиста в своём деле, имеющего интерес к печатной отрасли! Желающего работать и зарабатывать! Умеющего ладить с людьми и обращаться с техникой! Отлично владеющего ПК, MS Office и CorelDraw; Если вы любите: Работать с печатной техникой! Создавать и придумывать что-то новое! Всегда рады новым клиентам и готовы им помочь! Тогда ждём Вас! Вводная стажировка прилагается! Полный рабочий день (5/6-дневка); Испытательный срок 3 мес.; ",не указано,1–3 года,Специалист в копицентр,,37873.1,25000.0,полный день,"Работа с оргтехникой,Пользователь ПК,Полиграфия,Дизайн полиграфии,Делопроизводство,Офисная техника,Полиграфический дизайн,Графический дизайн,CorelDRAW,MS Office",Полная занятость,https://tyumen.hh.ru/vacancy/39517245,30
709,Челябинск,Областное государственное бюджетное учреждение Челябинский региональный центр навигационно-информационных технологий,"пятидневная рабочая неделя с 8.30 до 17.30. Пятница до 16.15. Возможен гибкий график начала рабочего дня.,сопричастность к проектам регионального и федерального уровня;,полный социальный пакет, комфортный офис в центре города(БЦ Ньютон),кофе машина, чай, зоны отдыха,официальная стабильная заработная плата (2 раза в месяц) и квартальные премии. ,дополнительные премии по факту решения задач и завершения проектов;,профессиональное развитие и обучение за счет работодателя;,молодой, амбициозный коллектив единомышленников;,возможность самореализации;,полное соблюдение ТК РФ.",15 октября 2020," «iТерритория» – подведомственная организация Министерству информационных технологий, связи и цифрового развития Челябинской области. Сегодня «iТерритория» – одна из крупнейших, динамично развивающихся IT-компаний в Челябинской области, обеспечивающая поддержку и работоспособность информационных систем и информационную безопасность автоматизированных систем органов исполнительной власти Челябинской области и разработку программных продуктов для Правительства Челябинской области. В организации есть все возможности для получения опыта системного анализа, разработки уникальных для РФ продуктов и реализации социально-значимых проектов по информатизации различных сфер жизни населения Челябинской области. Мы набираем команду для создания и последующей работы с информационными системами, обеспечивающими информационно-аналитическое обеспечение исполнительных органов власти региона и координацию работ в области проектирования сложных информационных систем. Обязанности: Моделирование и прогнозирование социально-экономических процессов; Проектирование механизма сбора исходных данных, а также их валидации и нормализации; Анализ данных по различным направлениям развития региона; Интерпретация и представление результатов анализа данных, их моделирование и прогнозирование развития ситуации; Визуализация данных; Участие в разработке систем информационно-аналитического обеспечения органов исполнительной власти: описание алгоритмов работы программных продуктов, формализация требований к разработкам, подготовка макетов и вспомогательных материалов, проверка промежуточных и итоговых результатов. Требования: высшее законченное образование (техническое, математическое, IT, экономическое, гуманитарное («Управление и аналитика в государственном секторе», «Бизнес аналитика», «Социология», «Эконометрическое моделирование и прогнозирование социально-экономических процессов», «Машинное обучение и анализ данных»); знание и применение методов статистического, математического, эконометрического и социально-политического моделирования; знание и применение методов машинного обучения и текстовой аналитики; сбор, агрегация и подготовка исходных данных для последующего использования в моделях ML; Продвинутые навыки работы в пакете MS Office : MS Excel, MS Visio,MS Project; визуализация и использование инфографики в анализе данных; умение описывать результаты грамотным доступным языком. Желательные (Ваше преимущество): навыки проектирования информационно-аналитических систем; опыт работы в Statistica/SPSS/SAS или аналоги; навыки программирования в Python/R/Matlab; понимание методологии UML, BPMN; опыт работы в векторных графических редакторах; WEB аналитика; опыт разработки/написания документации . Личностные качества: аналитическое мышление стрессоустойчивость умение работать в команде умение структурировать и четко излагать информацию защищать решения перед заказчиком. Условия работы в нашей команде: пятидневная рабочая неделя с 8.30 до 17.30. Пятница до 16.15. Возможен гибкий график начала рабочего дня. сопричастность к проектам регионального и федерального уровня; полный социальный пакет, комфортный офис в центре города(БЦ Ньютон) кофе машина, чай, зоны отдыха официальная стабильная заработная плата (2 раза в месяц) и квартальные премии. дополнительные премии по факту решения задач и завершения проектов; профессиональное развитие и обучение за счет работодателя; молодой, амбициозный коллектив единомышленников; возможность самореализации; полное соблюдение ТК РФ. Кандидаты приглашаются на он-лайн собеседование только по результатам рассмотрения резюме. В резюме обязательно укажите, на какую вакансию Вы претендуете. Благодарим всех соискателей, которые направят отклик на данную вакансию. Ваше резюме будет рассмотрено в течение 3-5 дней. Встречи или телефонные интервью будут проведены только с кандидатами, максимально соответствующим заявленным требованиям. ","Моделирование и прогнозирование социально-экономических процессов;,Проектирование механизма сбора исходных данных, а также их валидации и нормализации;,Анализ данных по различным направлениям развития региона;,Интерпретация и представление результатов анализа данных, их моделирование и прогнозирование развития ситуации;,Визуализация данных;,Участие в разработке систем информационно-аналитического обеспечения органов исполнительной власти: описание алгоритмов работы программных продуктов, формализация требований к разработкам, подготовка макетов и вспомогательных материалов, проверка промежуточных и итоговых результатов.",1–3 года,Главный специалист - аналитик,"высшее законченное образование (техническое, математическое, IT, экономическое, гуманитарное («Управление и аналитика в государственном секторе», «Бизнес аналитика», «Социология», «Эконометрическое моделирование и прогнозирование социально-экономических процессов», «Машинное обучение и анализ данных»);,знание и применение методов статистического, математического, эконометрического и социально-политического моделирования;,знание и применение методов машинного обучения и текстовой аналитики;,сбор, агрегация и подготовка исходных данных для последующего использования в моделях ML;,Продвинутые навыки работы в пакете MS Office : MS Excel, MS Visio,MS Project;,визуализация и использование инфографики в анализе данных;,умение описывать результаты грамотным доступным языком.",37873.1,45000.0,полный день,"Статистический анализ,Управление проектами,Аналитические исследования,Математическая статистика,Математическое моделирование,Прогнозирование,Системный анализ,MS Project,Моделирование процессов,Информационные технологии",Полная занятость,https://tyumen.hh.ru/vacancy/38407451,14
716,Челябинск,Креатив Челябинск,не указаны,13 октября 2020," Требуемый опыт работы: опыт настройки таргетированной рекламы в Инстаграм и Вконтакте более 1 года, который вы можете подтвердить (кейсами и рекомендациями). Только полная занятость, 5/2. Можно удаленно. Если не против, давай на ""ты""? Привет, меня зовут Василий, я директор интернет-агентства CREATIVE. Мы специализируемся на привлечении клиентов из веба - с помощью контекста, SEO, таргета, разработки конверсионных сайтов. Ты читаешь эту вакансию, так как ищешь: - интересную работу, которая станет делом жизни, а не просто офисной рутиной - коллектив , который станет второй семьей - жизнь , которая будет наполнена профессиональными подвигами и достатком Так ведь? Если так, то коротко о нас Мы входим в топ-10 агентств Челябинска по разработке и продвижению сайтов, являемся сертифицированным партнером Яндекса, Google, официальным партнеров Вконтакте и @Mail.ru. Золотым сертифицированным партнером 1С-Битрикс. В связи с ростом компании и перераспределении задач мы ищем в команду таргетолога. Возможно, ты этот человек. Давай о работе: Твоя задача будет вести рекламные кампании наших любимых клиентов. Считать бюджеты, планировать, оптимизировать, экспериментировать. <ol> Никаких ""начальников"". Мы — команда, где у каждого участника есть своя зона ответственности. Любое действие направлено на получение результата и успех каждого филиала. Поэтому у нас нет фраз ""это не моя работа"" и т.п. Есть цель - увеличить прибыль наших клиентов. Офис в центре Челябинска, на Сони Кривой 75а. Можно удаленно. Мы — молодой амбициозный коллектив: вместе работаем, отдыхаем, отмечаем, делимся переживаниями и живем по семейным ценностям. Тебе будет очень уютно с нами. График 5/2, но если что-то произошло в рекламной кампании, надо и в субботу в иметь возможность внести корректировки. Полный рабочий день с гибким началом. У тебя есть реальная возможность роста до тимлида или руководителя направления лидогенерации. И самое главное — мы постоянно учимся. Если чего-то не знаешь, но очень хочешь узнать, тебе к нам. Поддержим, поможем, подскажем! Вместе поставим цели и придем к ним! Очень важно, чтобы ты любил маркетинг, любил этот механизм так, что когда приходит заявка у тебя поднимался пульс. </ol> По деньгам: Оплачиваемый испытательный срок (1-3 месяца) в виде оклада, после испытательного срока оклад + %. Оклад зависит от твоего грейда и растет по мере роста компетенций. У нас прозрачный расчет зарплаты в онлайн-сервисе. В сопроводительном письме пришли ссылки на твои кейсы с максимальным рекламным бюджетом. ",не указано,1–3 года,Таргетолог в Вконтакте/Instagram (специалист по интернет рекламе в социальных сетях),,40000.0,25000.0,полный день,"Интернет-реклама,Таргетинг,Интернет маркетинг,Яндекс.Метрика,Google Analytics,Internet Marketing,Продвижение в социальных группах,Социальные сети,Таргетированная реклама,Instagram,В контакте,myTarget",Полная занятость,https://tyumen.hh.ru/vacancy/39445029,16
718,Магнитогорск,МП Магнитогорский городской транспорт,не указаны,24 сентября 2020, Обязанности: контроль за эффективной работой информационной инфраструктуры предприятия ; информационная безопасность предприятия; Разработка и внедрение предложений по развитию и совершенствованию программного обеспечения; Осуществляет оперативную поддержку пользователей Требования: Высшее профессиональное образование Стаж работы не менее 3 лет Условия: Официальное трудоустройство ,не указано,1–3 года,ИТ-специалист,,40000.0,30000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/39419625,35
724,Челябинск,Город Этажей,не указаны,15 октября 2020," Твои обязанности: Консультации клиентов по вопросам приобретения/продажи объектов Проведение встреч и переговоров с клиентами Поддержание и развитие клиентской базы Сопровождение и ведение сделки от и до Координирование работы компании для клиента. Мы ждем от тебя: Грамотная речь , личное обаяние и умение располагать к себе людей Большое желание развиваться и зарабатывать Умение работать на результат Опыт в недвижимости не обязателен. Мы гарантируем вам: Неограниченный доход, один из самых высоких % за сделку Комфортный офис в центре города,а также обеспечение всем необходимым, для достижения высокого дохода Корпоративное обучение с опытным наставником Интересная корпоративная жизнь Премии и подарки по результатам работы. Работа в нашей компании - это возможность работать в свое удовольствие, являясь частью успешной команды, и имея высокий доход. ",не указано,не требуется,Специалист по недвижимости,,37873.1,70000.0,гибкий график,,Полная занятость,https://tyumen.hh.ru/vacancy/39843596,14
729,Магнитогорск,ТЕЛЕКОНТАКТ,"трудоустройство по ТК РФ (оплата больничных и отпусков);,оплачиваемое обучение, тренинги профессионального и личностного развития;,удобный график 5/2 с плавающими выходными, рабочие смены в диапазоне с 11:00 до 20:00;,достойная з/п (фиксированный оклад 20700 до вычета налога + премия, совокупный доход до 32 700 рублей);,возможность карьерного роста уже с 3-го месяца работы;,помощь в адаптации новых сотрудников.",13 октября 2020," Хочешь развиваться в банковской сфере? Телеконтакт совместно с крупнейшим банком России дает тебе такую возможность! Телеконтакт входит в ТОП-50 лучших работодателей России по версии HeadHunter. Мы приглашаем специалистов по продажам банковских продуктов. Функционал: звонки только действующим клиента банка (база уже есть, никого искать не нужно); консультирование клиентов по телефону по основным банковским продуктам и услугам; презентация продукта и его преимуществ; помощь клиенту в оформлении предварительной заявки на получение продукта. Условия: трудоустройство по ТК РФ (оплата больничных и отпусков); оплачиваемое обучение, тренинги профессионального и личностного развития; удобный график 5/2 с плавающими выходными, рабочие смены в диапазоне с 11:00 до 20:00; достойная з/п (фиксированный оклад 20700 до вычета налога + премия, совокупный доход до 32 700 рублей); возможность карьерного роста уже с 3-го месяца работы; помощь в адаптации новых сотрудников. Если ты: хочешь работать в дружном коллективе; стремишься к достижению лучших результатов для клиентов; хочешь оставаться самим собой, независимым и активным, и при этом работать в банковской сфере - ДЕЙСТВУЙ! Начни работу в одном из крупнейших контакт-центров России и СНГ! Самое время расти и развиваться! ",не указано,не требуется,Специалист контактного центра,,32700.0,20700.0,полный день,"Активные продажи,Консультирование клиентов,Обучение персонала,Клиентоориентированность,Обучение и развитие",Полная занятость,https://tyumen.hh.ru/vacancy/38708224,16
733,Челябинск,Яндекс,не указаны,7 октября 2020," Каждый день миллионы пользователей обращаются к сервисам Яндекса — находят ответы на вопросы, решают рабочие задачи, учатся, отдыхают. А когда что-то идёт не так, их выручает наша служба поддержки. Помощь может потребоваться в самых разных ситуациях. Поэтому мы ищем внимательных, тактичных и любознательных специалистов — людей с чувством юмора, знакомых с языками программирования и разметки. Что вы будете делать: отвечать на сообщения пользователей по почте и в чатах; консультировать их по разным вопросам, связанным с Яндексом; передавать информацию разработчикам и менеджерам, помогая улучшать наши сервисы; иногда решать новые интересные задачи — ведь мы постоянно растём и меняемся! Мы ждём, что вы: грамотно пишете по-русски; умеете чётко и структурировано излагать мысли; легко находите главную информацию в текстах разного объёма; владеете языками JavaScript, HTML и Python на начальном или среднем уровне; имеете высшее или неоконченное высшее образование (техническое будет дополнительным плюсом); имеете опыт успешной поддержки и помощи людям онлайн; умеете работать самостоятельно и в команде; готовы к работе в установленном графике с определённой длиной смены; ответственны и способны к самоорганизации; готовы учиться; умеете работать с большим объёмом информации; не устаёте от однообразных задач; стрессоустойчивы. Что мы предлагаем: работу из дома; оформление совместительства; частичную занятость — 20 рабочих часов в неделю; гибкий график: 5-дневная рабочая неделя, 4 рабочих часа в день, плавающие выходные. Начало смен обсуждается индивидуально; сдельную оплату. Среднее вознаграждение специалистов, занимающих схожие должности, — от 30 тысяч рублей в месяц после обучения и при 40-часовой рабочей неделе; удалённое оплачиваемое обучение. «Вакансия открыта в рамках проекта по интеграции людей с инвалидностью в общественную жизнь и в целях соблюдения требований ст.21 Федерального закона ""О социальной защите инвалидов"".» ",не указано,1–3 года,"Специалист службы поддержки со знанием JS, HTML, Python",,37873.1,30000.0,сменный график,,Частичная занятость,https://tyumen.hh.ru/vacancy/39343290,22
740,Челябинск,ЦентрПроф,не указаны,6 октября 2020," Мы являемся партнерами компании ""Яндекс такси"". В поддержку каждый день пишут тысячи пользователей и водителей. Они задают вопросы, просят помочь, делятся идеями, как улучшить сервис. Мы ищем в большую и дружную команду человека, который станет поддерживать пользователей и водителей и помогать им. Присоединяйся! Вам предстоит: быстро отвечать на обращения; работать с пользователями, таксопарками и водителями; развивать процессы и инструменты, улучшающие качество Яндекс.Такси. Мы ждем, что вы: грамотно и быстро пишете на русском языке; умеете параллельно решать разноплановые задачи; способны работать в команде; способны принимать решения самостоятельно. Условия: удаленная работа на дому, график 2/2 (дневные или ночные смены); дистанционное оплачиваемое обучение; официальное оформление; конкурентная заработная плата, возможность влиять на свой доход; отличная команда руководителей и наставников; возможность карьерного роста и развития. ",не указано,не требуется,Специалист службы поддержки пользователей,,40000.0,22000.0,удаленная работа,,Полная занятость,https://tyumen.hh.ru/vacancy/39645813,23
