,address,company,conditions,date,description,duty,experience,name,requirements,salaryMAX,salaryMIN,schedule,skills,type_of_employment,url,count_day
544,Челябинск,Шуховцев Дмитрий Алексеевич,"Работа с интересным продуктом,Благоприятный климат для профессионального и личностного роста, дружная молодая команда;,Оформление по ТК РФ;,Заработная плата: (оклад 20 000 руб. + бонус) в совокупности, при достижении плана от 30 000 руб. и выше;,График работы 5/2 с 09:00 до 18:00 по Московскому времени. т.к. большей частью мы работаем с клиентами г. Москвы и Московской области.,Мы ищем менеджера с опытом и желанием зарабатывать!",14 октября 2020," Группа компаний «MAXARD» успешно предоставляет своим клиентам высокое качество консалтинговых услуг с 2012 года. Мы перешли полностью на удаленную работу. Онлайн компания - работающая на удаленной основе с 2020 года! Мы гарантируем качество нашей работы! Учредитель ГК «MAXARD» Звиади Пурцхванидзе. История успеха работы компании заключается в том, что у нас сплочённая команда профессионалов и отличные взаимоотношения с клиентами. Наша компания, обеспечивает своим клиентам высокий уровень оказания консалтинговых услуг: Налоговый консалтинг; Земельные правоотношения; Оспаривание кадастровой стоимости. Требования: Готовность принимать входящие звонки Готовность работать с холодной базой, при этом не испытывать дискомфорт в работе; Выполнять планы по звонкам; Выполнение плана по согласованию встреч; Желание работать и зарабатывать - нам не интересен человек, готовый удовлетвориться окладом; Знание этапов техники продаж, знание способов выхода на ЛПР; Опыт работы в продажах от 2х лет (опыт в продаже юридических услуг будет преимуществом) Задачи: - формирование клиентской базы, холодный обзвон; - выход на лицо принимающее решение; - консультирование потенциальных клиентов по направлениям (ОКС, консалтинг земельных правоотношений, консалтинг налогового права) сопутствующих услуг; - консультирование потенциальных клиентов по вопросам юридического абонентского обслуживания (полное юридическое сопровождение юридических лиц); - Первичная консультация клиента, запрос документов по услуге, формирование ТЗ, направление на предварительную оценку (юристу/оценщику) - Разбор клиентов проработанных (оценщиком/юристом) с руководителем ОП - передача потенциальных клиентов коллегам в Московский офис, для дальнейшей встречи и заключения договора; - выполнение плана звонков; - выполнение плана назначенных встреч; - ведение базы клиентов в CRM. Условия: Работа с интересным продуктом Благоприятный климат для профессионального и личностного роста, дружная молодая команда; Оформление по ТК РФ; Заработная плата: (оклад 20 000 руб. + бонус) в совокупности, при достижении плана от 30 000 руб. и выше; График работы 5/2 с 09:00 до 18:00 по Московскому времени. т.к. большей частью мы работаем с клиентами г. Москвы и Московской области. Мы ищем менеджера с опытом и желанием зарабатывать! Работа на удаленной основе! 15 принципов видения бизнеса собственника компании - Звиади Пурцхванидзе: <ol> Будь честным, будь смелым Никогда не теряй деньги Успешные люди думают только о будущем, анализируя прошлое Занимайтесь исключительно своим любимым делом и деньги обязательно придут Скорость + Фокус = Результат Находить самую лучшую бизнес модель в ГК MAXARD. (Масштабируй в мир) Профессионалы все считают в бизнесе Культурно требовать высоких результатов от команды Менеджмент без контроля – не менеджмент Маркетинг на мировом уровне: имидж, позиционирование, миссия. Стратегия. Цель бизнеса, анализ – система в ГК MAXARD Ответственность – основа всех основ Самый главный показатель в бизнесе – это рентабельность капитала (мы капиталисты)! Расти вместе с командой Не спрашивай что может сделать для тебя ГК MAXARD, спроси что ТЫ можешь сделать для ГК MAXARD Дух соперничества: нам надо быть впереди! Нам дышат в спину – расслабляться нельзя. Мы должны быть преданы делу и верить, что завтра будет лучше! </ol> ",не указано,3–6 лет,Менеджер по работе с клиентами/Менеджер по продажам,"Готовность принимать входящие звонки,Готовность работать с холодной базой, при этом не испытывать дискомфорт в работе;,Выполнять планы по звонкам;,Выполнение плана по согласованию встреч;,Желание работать и зарабатывать - нам не интересен человек, готовый удовлетвориться окладом;,Знание этапов техники продаж, знание способов выхода на ЛПР;,Опыт работы в продажах от 2х лет (опыт в продаже юридических услуг будет преимуществом)",86130.4,20000.0,полный день,"CRM,Холодные продажи,Активные продажи,Холодные звонки,Консультирование,Навыки работы с возражениями,Юридический консалтинг,телефонные продажи,Ведение клиентской базы,Оценка потребностей клиентов,Консультирование клиентов",Полная занятость,https://tyumen.hh.ru/vacancy/39804576,15
551,Челябинск,Гринатом,не указаны,8 октября 2020," Обязанности: Работа с действующими и потенциальными клиентами, активные продажи услуг и сервисов компании.; Поиск и привлечение клиентов в секторах ОПК, энергетике, атомной, нефтегазовой отраслях, гос. компаниях, гос. секторе; Контроль разработки и утверждения технико-коммерческих предложений; Сопровождение клиента на всех стадиях реализации проекта; Постоянное изучение отраслевой специфики деятельности клиентов, нахождение новых областей применения решений и услуг Компании. Требования: Опыт работы в сфере продаж проектов системной интеграции, продажи ПО и ИТ оборудования, опыт продаж СЭД, ERP, МES-систем; Опыт успешных коммерческих переговоров на уровне первых лиц; Понимание процесса реализации проектов в государственных компаниях, гос. секторе; Понимание принципов формирования и распределения бюджета закупок потенциальных клиентов; Понимание методологии управления проектами; Способность структурировано подходить к выявлению проблем заказчика и их решению Желание расти личностно и профессионально Условия: Официальное оформление по ТК РФ, следовательно, стабильную заработную плату с выплатами 2 раза в месяц + годовой бонус по итогам работы; Подключение к программе ДМС (включая стоматологию), полный соц.пакет, оплата больничных листов; 5-ти дневная рабочая неделя с сокращенной пятницей; Возможность карьерного и профессионального роста; Корпоративные мероприятия и другие активности. ",не указано,1–3 года,Менеджер по работе с ключевыми клиентами,,86130.4,34727.3,полный день,"Активные продажи,Навыки переговоров,Деловое общение,Ориентация на результат,Корпоративные продажи,Формирование бюджета,B2B Продажи",Полная занятость,https://tyumen.hh.ru/vacancy/39696349,21
554,Челябинск,Партнёрпромснаб,не указаны,14 октября 2020," Обязанности: Выполнение плана по объемам продаж, развитие вверенной территории. Работа с текущей клиентской базой и поиск новых клиентов. Составление коммерческих предложений и заключение договоров. Создание и поддержание доброжелательных отношений с клиентами. Требования: Опыт продаж приветствуется. Уверенный пользователь ПК;( Word; Excel) Ответственность, трудолюбие, коммуникабельность, стрессоустойчивость; Умение грамотно вести переговоры с клиентами; Умение убеждать и работать на результат; Активный поиск и привлечение новых клиентов; Выявление потребностей заказчиков; Сопровождение клиента на всех этапах сделки. Поиск новых клиентов Обработка входящих звонков Поддерживать отношение с постоянными клиентами Заключать договора Обучаться Готовность и желание работать и зарабатывать Знание CRM приветствуется Комфортное рабочее место на Северо-западе Обучение и консультация тех. специалистов. Условия: - Оформление по ТК РФ; - График работы: полный рабочий день 9.00-17.00;( С перерывом на обед в один час.) - Современный офис со всем необходимым оборудованием; - Заработная плата (оклад + % от продаж); - Работа в перспективной развивающейся компании. - Чай, кофе, плюшки за счёт компании. Если ты: Активный и целеустремленный Умеешь продавать или хочешь этому научиться Трудолюбивый и ответственный Организован Инициативный и креативный Нацелен на результат Еще и эмоциональный, позитивный, умеющий располагать к себе людей и убеждать. То, мы будем рады предложить тебе: Активную клиентскую базу Уникальный продукт Трудоустройство Оборудованное рабочее место Личностный и карьерный рост Интересную и увлекательную работу Надежный фиксированный оклад + % от продаж + оплату связи Единоразовые поощрения за выполнение сверх поставленных задач ",не указано,не требуется,Региональный менеджер по продажам,,86130.4,34727.3,полный день,"Активные продажи,Поиск и привлечение клиентов,Холодные продажи,CRM,Прямые продажи,Деловое общение,Документальное сопровождение,Обучение и развитие,Клиентоориентированность,Холодные звонки,Ведение переговоров,Пользователь ПК,Развитие продаж,Заключение договоров,работа с текущей базой клиентов,Телефонные переговоры,Навыки переговоров,Работа с возражениями,Грамотность,Работа с большим объемом информации,Сопровождение клиентов",Полная занятость,https://tyumen.hh.ru/vacancy/39513398,15
560,Челябинск,Рубикон Инфо,не указаны,25 сентября 2020," Обязанности: Поиск новых партнеров Ведение текущих партнеров Проведение переговоров Оформление заказов Выписка закрывающих документов Контроль дебиторской задолженности Требования: Наличие опыта продаж с сфере ИТ. Наличие собственной базы партнеров. Условия: Официальное трудоустройство Своевременная оплата труда График работы с 10-18, сб и вс. выходные дни ",не указано,1–3 года,Ведущий менеджер по продажам,,500000.0,20000.0,полный день,"Работа с дебиторской задолженностью,работа с текущей базой клиентов,Ведение переговоров,Пользователь ПК,Контроль дебиторской задолженности,Умение работать в команде",Полная занятость,https://tyumen.hh.ru/vacancy/39461124,34
564,Челябинск,Север Телеком,не указаны,12 октября 2020," Обязанности: поиск и привлечение потенциальных Клиентов; регулярные переговоры; выявление потребностей,согласование условий сотрудничества с Клиентами; заключение договора на услуги связи и отслеживание его надлежащее исполнение; ежедневное планирование графика звонков и встреч с потенциальными Клиентами; отчетность. Требования: желание зарабатывать; навыки продаж и эффективных коммуникаций; потребность добиваться результата и взаимовыгодных условий; знание рынка конкурентов приветствуется; уверенное пользование ПК (Word, Excel). Условия: работа в крупной федеральной телекоммуникационной Компании; официальное оформление согласно ТК РФ; график работы стандартная 5/2 , с 09.00 до 18.00; работа в комфортабельном офисе в центре города; достойный уровень дохода, зарплата, состоящая из фикс.оклада + % от продаж без ""потолка"" + премии + бонусов; профессиональное развитие и карьерный рост; бесплатное корпоративное обучение; компенсация ГСМ и мобильной связи ",не указано,не требуется,Менеджер по работе с корпоративными клиентами,,60000.0,40000.0,полный день,"Поиск и привлечение клиентов,Активные продажи,Холодные продажи,Планирование продаж,Развитие продаж",Полная занятость,https://tyumen.hh.ru/vacancy/39153665,17
596,Челябинск,ГК Диамант,не указаны,12 октября 2020," Наша сплоченная команда в поиске специалиста на должность ""SMM-менеджер""! Мы ищем энергичных людей, с большим желанием работать и развиваться в сфере гостеприимства! Обращаем ваше внимание, что требуется специалист в г.Челябинск (НЕ УДАЛЕННО!) ОБЯЗАННОСТИ : Участие в разработке и настройка эффективных рекламных кампаний в Интернете. Настройка и оптимизация рекламных кампаний в соц.сетях (Вконтакте, Instagram). Участие в разработке SMM стратегии; планирование бюджета. Создание и размещение качественного контента. Работа с внешними подрядчиками по своему функционалу (таргетологи, блогеры и т.д.). Мониторинг конкурентного рынка и тенденций современного интернет-маркетинга. Аналитика и оптимизация затрат на интернет-маркетинг. Работа с отзывами. Создание фотоконтента (съемка). ТРЕБОВАНИЯ : Опыт работы на аналогичной должности. Опыт написания статей, постов, создание и редактирования фото, навыки видеомонтажа. Знания и понимание основ SMM-маркетинга. Интерес к трендам в области интернет-маркетинга. Наличие реализованных кейсов будет вашим преимуществом! Аналитический склад ума, системный подход. Многозадачность, самоорганизация, ориентация на результат. УСЛОВИЯ : Возможность самореализации и профессионального роста; маркетинговый опыт в ресторанной сфере; интересные проекты и задачи. Официальное трудоустройство согласно ТК РФ. Достойный уровень оплаты труда и своевременные выплаты. Комфортное рабочее место в Центре города. График работы: пятидневная рабочая неделя. Команда молодых, увлеченных, позитивных и амбициозных профессионалов! Заработная плата обсуждается с успешным кандидатом, в зависимости от профессиональных компетенций! Мы будем рады вашему отклику!!! ​По любым вопросам, Вы можете связаться с менеджером по персоналу, используя приложения Viber / WhatsApp. ",не указано,1–3 года,SMM-менеджер,,86130.4,34727.3,полный день,"Интернет-реклама,Маркетинговый анализ,Internet Marketing,Adobe Photoshop,Маркетинговые исследования,SMM,Таргетинг,Ведение групп в социальных сетях,Социальные сети,Наполнение контентом,Продвижение сайтов,SMS маркетинг",Полная занятость,https://tyumen.hh.ru/vacancy/39244927,17
599,Москва,DriverPack Solution,не указаны,14 октября 2020," DriverPack. Команда самых лучших на рынке разработчиков, продукт с аудиторией 60 миллионов пользователей в 45 странах. Звучит амбициозно? Конечно! А главное, что такой продукт у нас уже есть! Но мы хотим еще один (а лучше два), поэтому сейчас мы активно набираем подходящих нам по ценностям сотрудников и уже начали формировать новую команду. Тебе предлагается уникальная возможность успеть запрыгнуть на эту ракету, пока она не взлетела — можно даже не читать текст ниже, а сразу оставлять заявку = Чем ты можешь нам помочь? У нас много трафика. При этом мы верим в то, что трафика из контекстной рекламы могло бы быть намного больше. Сейчас мы используем только Яндекс.Директ и Google AdWords, еще и наверняка не на полную мощность. Вот тут-то ты нам и нужен ;) Какие онлайн-каналы трафика ты пробовал и считаешь наиболее актуальными? Перечисли хотя бы 5. Мы специализируемся на CPA-рынке — у нас одни из лучших офферов. У нас есть очень крутой инструмент, которого нет у других компаний — голосовой помощник, собственной разработки. Практика показала, что его можно «продать« довольно многим компаниям. У нас было несколько попыток создать собственную CPA-сеть, они не увенчались большим успехом, но мы упорные. Мы плохо умеем работать с трафиком из CPA-сетей, так как у нас возникают проблемы с антивирусами. Наверняка это можно обойти, есть идеи? Про то как мы работаем: Мы часто напоминаем друг другу наши принципы и придерживаемся их. Они помогают нам принимать решения, поэтому это очень важно и мы работаем только с теми, кто согласен с нашими принципами. Мы честны друг с другом — потому что в долгосрочной перспективе честность всегда выигрывает Не говорим «невозможно» — вместо этого мы говорим: «давайте придумаем, как это можно реализовать». Да и вообще — возможно абсолютно все :) Работаем на результат — для нас в работе важен не процесс и даже не технологии, а конечный результат! Ведь ради этого и затевается все веселье! Офис в центре Москвы, недалеко от м. Цветной бульвар, Чеховская, Тверская. Есть парковка, душ, кухня Зарплата выше рынка Комната отдыха с PS4! Отмечаем Хэллоуин и играем в настолки ;) Покупаем сотрудникам всю нужную технику и программное обеспечение Что делать теперь? оставь заявку Мы свяжемся с тобой и пообщаемся лично Выполняй интересное тестовое задание, которое мы дадим Выходи к нам на работу и вливайся в команду ;) ",не указано,более 6 лет,"Трафик-менеджер, Москва",,,,полный день,"Автоматизация контекстных кампаний,Таргетированная реклама,Таргетинг,SMM,Копирайтинг,Интернет-реклама,Контекстная реклама,Яндекс.Метрика,Яндекс.Директ,SEO-копирайтинг,Веб-аналитика",Полная занятость,https://tyumen.hh.ru/vacancy/39804477,15
608,Челябинск,Факт,"Высокая заработная плата с ежегодной компенсацией;,Официальное трудоустройство по ТК РФ;,Возможность реализовывать крупные, высоконагруженные проекты в большой команде,Работа с использованием новейших программных продуктов и технологий,Дружная команда профессионалов в пяти офисах по стране.",1 октября 2020," Факт - лидер рынка веб-разработки. Работаем с крупнейшими российскими федеральными компаниями и представительствами крупных зарубежных компаний в России. Наши заказчики - такие известные бренды, как ПАО ""Туполев"", Технониколь, Русал, Гознак, Адамас, Paolo Conte, Gold 585, Интер РАО ЕЭС и другие. Профиль нашей компании - создание, сопровождение и развитие технологичных веб-систем. Мы ищем менеджеров с опытом работы в сфере ИТ и опытом внедрения систем на платформе Битрикс 24 . Рост в компании . Сотрудники вырастают в профессиональном, карьерном, финансовом уровне. Что делать: Сбор функциональных требований у заказчика: понимание бизнес-процессов, которые можно улучшить с Битрикс24; Написание ТЗ для программистов для создания кастомизированных решений; Внедрение Битрикс24 у клиентов, включая интеграцию с внешними системами; Написание методической документации, регламентов; Обучение и консультирование пользователей; Сдача работ заказчику; Оценка проектов по срокам; · Контроль качества выполняемых работ: сроки, качество, полнота и соответствие требованиям реализованного функционала; Управление проектными рисками. Что уметь: Опыт работы на проектах внедрения Битрикс24 от 1 года; Знание и понимание бизнес-процессов клиентов в разных отраслях; Глубокое понимание функционала системы Битрикс24; Опыт формализации требований заказчика к системе и создания схем бизнес-процессов; Наличие сертификатов Битрикс24 будет преимуществом; Условия: Высокая заработная плата с ежегодной компенсацией; Официальное трудоустройство по ТК РФ; Возможность реализовывать крупные, высоконагруженные проекты в большой команде Работа с использованием новейших программных продуктов и технологий Дружная команда профессионалов в пяти офисах по стране. Окончательное решение по размеру заработной платы принимается на основании анализа релевантного опыта работы кандидата в сфере ИТ, опыта внедрения систем на платформе Битрикс 24 и по результатам проведенных собеседований. ",не указано,1–3 года,Менеджер проектов (Битрикс24),,80000.0,40000.0,полный день,"Обучение персонала,Бизнес-анализ,Обучение и развитие,Проведение тестирований,Организационное консультирование,Битрикс24",Полная занятость,https://tyumen.hh.ru/vacancy/38943742,28
613,Челябинск,UNIT6,не указаны,8 октября 2020," Мы не делаем веб-сайты, мы делаем интернет-продукты — интернет-банки, онлайн-сервисы для пользователей крупных компаний, сложные (но удобные) интерфейсы, и много другого интересного в проектах Федерального и Мирового уровня. Мы почти никогда не делаем разовые проекты, все наши проекты живут и развиваются, учитывают опыт своих пользователей, следят за новыми тенденциями в дизайне и проектировании. Готовы рассматривать кандидатов как с опытом работы менеджером проектов, так и желающих стать хорошим менеджером проекта, но с опытом работы в смежных IT-специальностях (тестировщик, аналитик, и т.п.). Вашими будущими задачами будут : Планирование работы над проектом Постановка задач Приоритизация поставленных задач Организация работ над проектом Организация коммуникации по проекту Ведение документации по проекту Контроль сроков выполнения Составление отчетов о проделанной работе Мы ожидаем, что Вы : Имеете опыт работы на аналогичной или смежной должности в IT-компании (веб-студии, ИТ-разработчики) и законченное высшее образование Самоорганизованны Позитивно настроены Проактивны Имеете профессиональную мотивацию Коммуникабельны Умеете сформулировать и донести свою мысль В том числе готовы рассматривать кандидатов с опытом работы аналитиком или тестировщиком в ИТ-компании. Работая у нас, вы получаете : Просторный двухуровневый офис с отдельной кухонной зоной Возможность работать над проектами мирового уровня Возможность создать свой стартап на базе нашей компании Поощрение инициативности Кухня с кофемашиной и печенками Новые книги в нашей библиотеке Полный рабочий день Стабильная зарплата Ежегодный отпуск Официальное трудоустройство Перспективы карьерного и зарплатного роста А еще у нас хороший и дружный коллектив, уютный офис с кофемашиной, печенками, фруктами и гироскутером. Мы проводим митапы разработчиков в Челябинске и организуем крупнейшую Челябинскую конференцию разработчиков UWDC. Полностью удаленных сотрудников сейчас не рассматриваем, у вас как минимум должна быть возможность появляться в офисе по необходимости. ",не указано,1–3 года,Менеджер проектов,,50000.0,20000.0,полный день,,Полная занятость,https://tyumen.hh.ru/vacancy/38921534,21
642,Челябинск,Рэнкс," , , , , , , , , , ,Шаговая доступность от трамвайной остановки.,Просторный офис с классным ремонтом и кофемашинами",14 октября 2020," RANX e-commerce - входим в ТОП 5 веб-студий Челябинска. Автор нескольких решений для платформы 1С-Битрикс и Битрикс24. Ежегодно проводим семинары и вебинары с партнерами. Занимаемся разработкой собственных решений и сервисов. Оказываем услуги компаниям по направлениям: создание сайтов, дизайна и электронной коммерции. Начинающим: Уникальная система обучения для молодых специалистов с наставничеством и практическими заданиями. Активным предоставляются подъемные на время испытательного срока. Опытным: Повышение уровня дохода. Прозрачная система карьерного роста и развития. Повышение квалификации, интересные проекты. Сейчас мы ищем в штат амбициозного менеджера по продажам. Вам будет с нами комфортно, если вы: Амбициозны и инициативны; Увлечены своим делом; Стремитесь к развитию, чтобы стать лучшим из профессионалов своего дела. Узнали себя? Откликайтесь. Основные задачи: Входящие и исходящие звонки по тёплой клиентской базе; Консультирование и продажа услуг компании; Построение и развитие отношений с клиентами; Оформление заказов и занесение информации в базу данных; Ведение клиента от заявки до успешно реализованной сделки; Сопровождение полного цикла сделки; Работа с клиентскими пожеланиями и запросами; Выполнение KPI. Что нужно для работы? Опыт работы в продажах от 1 года (опыт в IT будет преимуществом); Грамотная речь и умение говорить на простом и понятном языке с клиентами; Способность сохранять высокий темп работы в условиях большого потока входящих задач; Эмпатичность и умение договариваться с самыми разными людьми: Навыки проведения деловых переговоров; Быть на «ты» с компьютером. Условия : Эта позиция из тех, что предполагают полную занятость и оформление в штат по всем правилам ТК; Полностью белая зарплата и бонусы; В компании есть все возможности для роста и развития; классный профессиональный коллектив – у нас открытые ребята с отличным чувством юмора; Корпоративное обучение в отделе продаж и бесплатное обучение на продуктового менеджера. Шаговая доступность от трамвайной остановки. Просторный офис с классным ремонтом и кофемашинами ",не указано,1–3 года,Менеджер по продажам интернет-проектов,,86130.4,40000.0,полный день,"B2B Продажи,Активные продажи,Ведение переговоров,Управление продажами,Развитие ключевых клиентов,Навыки продаж,Деловая переписка,Развитие продаж",Полная занятость,https://tyumen.hh.ru/vacancy/39811480,15
653,Челябинск,М5.Эксперт,не указаны,18 сентября 2020," Электротехническая компания «ЭлектроМир» официальный дистрибьютор и партнер ведущих мировых производителей: АВВ, Schneider Electric, LEGRAND, DKС, IEK в связи с расширением отдела продаж приглашает на работу специалиста, на должность менеджер проекта Обязанности: ведение проектов с нуля; поиск новых клиентов и развитие клиентской базы, работа по продвижению компании; работа с проектными институтами, тендерными площадками, со строительными площадками, промышленными предприятиями, электромонтажными организациями и т.п.; консультирование клиентов по технической части; проведение переговоров (по телефону, личные встречи), работа с поставщиками; формирование коммерческих предложений и спецификаций по материалам, расчет необходимого количества материалов, обсуждение индивидуальных условий сделок; заключение договоров на поставки товаров, материалов услуг и т.д.; Требования: высшее или средне - техническое образование (законченное); опыт работы от 1 года в активных продажах в сфере электротехнической продукции, строительства (приветствуется); навыки ведения телефонных переговоров; знание технологий продаж; умение составлять и читать техническую документацию; знание рынка электрики; желание работать и зарабатывать; Условия: официальное трудоустройство, социальные выплаты согласно ТК РФ; заработная плата: от 60 000 (оклад + KPI + бонусы); пятидневная рабочая неделя, суббота, воскресенье – выходные; корпоративная сотовая связь, ГСМ; вакансии есть в магазинах, расположенных по адресам: г. Челябинск, Свердловский проспект, 35""А""; техническое обучение и тренинги по продажам внутри компании возможность профессионального и карьерного роста; Спасибо за проявленный интерес к вакансии Компании. В случае соответствия Вашего профессионального опыта требованиям вакансии мы свяжемся с Вами по указанным контактам. В ином случае Ваше резюме будет помещено в кадровый резерв ",не указано,1–3 года,Менеджер проектов,,86130.4,60000.0,полный день,"Активные продажи,Ведение переговоров,Холодные продажи,Поиск и привлечение клиентов,Заключение договоров",Полная занятость,https://tyumen.hh.ru/vacancy/35926706,41
